osm_type,osm_id,key,value,name,lat,lon,barrio,comuna,_name_norm,unified_label
node,7167222159,amenity,restaurant,Ma La Tang,-34.5561543,-58.4494948,BELGRANO,13.0,ma la tang,Herencia asiática
node,7248663179,amenity,restaurant,Pekín,-34.6200086,-58.4568727,FLORES,7.0,pekin,Herencia asiática
node,7252010185,amenity,restaurant,Chinofino,-34.5907481,-58.4292478,PALERMO,14.0,chinofino,Herencia asiática
node,7725952997,amenity,cafe,Kaiteki,-34.5677057,-58.4553573,BELGRANO,13.0,kaiteki,Herencia asiática
node,8067014095,amenity,cafe,Moshu,-34.5489051,-58.4723577,SAAVEDRA,12.0,moshu,Herencia asiática
node,9196468017,amenity,restaurant,Saigón,-34.5893823,-58.4222054,PALERMO,14.0,saigon,Herencia asiática
node,9297959054,amenity,cafe,Yapan,-34.5492551,-58.4559721,NUÑEZ,13.0,yapan,Herencia asiática
node,9472917735,amenity,restaurant,Fabric Sushi,-34.6117024,-58.4420837,CABALLITO,6.0,fabric sushi,Herencia asiática
node,10198618657,amenity,restaurant,Ma La Tang,-34.5560987,-58.4494232,BELGRANO,13.0,ma la tang,Herencia asiática
node,10202735917,amenity,restaurant,Korean bbq,-34.5842713,-58.4381099,PALERMO,14.0,korean bbq,Herencia asiática
node,10202746817,amenity,restaurant,Agua - Asian Bites,-34.5831713,-58.4357287,PALERMO,14.0,agua - asian bites,Herencia asiática
node,10554489865,amenity,restaurant,La Causa Nikkei,-34.5802259,-58.409106,PALERMO,14.0,la causa nikkei,Herencia asiática
node,10575653541,amenity,bar,Cochinchina,-34.590336,-58.4288565,PALERMO,14.0,cochinchina,Herencia asiática
node,10608444505,amenity,restaurant,Beijing,-34.5889113,-58.3911371,RECOLETA,2.0,beijing,Herencia asiática
node,10674330563,amenity,restaurant,HANA Poke & Bar,-34.581789,-58.4337732,PALERMO,14.0,hana poke & bar,Herencia asiática
node,10678689977,amenity,restaurant,Murasaki,-34.5966151,-58.3751071,RETIRO,1.0,murasaki,Herencia asiática
node,10692356005,amenity,restaurant,Dashimaki,-34.6234035,-58.4767923,FLORES,7.0,dashimaki,Herencia asiática
node,10693193216,amenity,restaurant,Haku Mikhuq,-34.6044464,-58.397162,BALVANERA,3.0,haku mikhuq,Herencia asiática
node,10789193762,amenity,cafe,Jeju,-34.5576447,-58.4488151,BELGRANO,13.0,jeju,Herencia asiática
node,11013034305,amenity,restaurant,Dashi,-34.5774938,-58.4031845,PALERMO,14.0,dashi,Herencia asiática
node,11034397405,amenity,cafe,Moshu,-34.5872909,-58.4233703,PALERMO,14.0,moshu,Herencia asiática
node,11062541605,amenity,restaurant,Bi-Won,-34.6027321,-58.3970447,BALVANERA,3.0,bi-won,Herencia asiática
node,11102984202,amenity,restaurant,KOI Dumplings,-34.594397,-58.4245094,PALERMO,14.0,koi dumplings,Herencia asiática
node,11158242948,amenity,restaurant,Yatai Yatoi,-34.5586216,-58.4492587,BELGRANO,13.0,yatai yatoi,Herencia asiática
node,11260044805,amenity,cafe,Jisu,-34.5991065,-58.3643868,PUERTO MADERO,1.0,jisu,Herencia asiática
node,11274086840,amenity,restaurant,Luxushi,-34.5959006,-58.381277,RETIRO,1.0,luxushi,Herencia asiática
node,11292276443,amenity,restaurant,Tayaki,-34.5568916,-58.4523198,BELGRANO,13.0,tayaki,Herencia asiática
node,11345574670,amenity,restaurant,Yuzu,-34.5921064,-58.4145319,PALERMO,14.0,yuzu,Herencia asiática
node,11371387469,amenity,restaurant,Masago Sushi,-34.5836185,-58.4227354,PALERMO,14.0,masago sushi,Herencia asiática
node,11374843861,amenity,restaurant,Ganesha - Arts & Pizza,-34.5767859,-58.4340993,PALERMO,14.0,ganesha - arts & pizza,Herencia asiática
node,11383004770,amenity,restaurant,Taj Mahal,-34.5900062,-58.422704,PALERMO,14.0,taj mahal,Herencia asiática
node,11456429369,amenity,restaurant,Namida,-34.5818341,-58.4371299,PALERMO,14.0,namida,Herencia asiática
node,11470550370,amenity,cafe,Hiro,-34.6186396,-58.3766261,SAN TELMO,1.0,hiro,Herencia asiática
node,11525255870,amenity,restaurant,Mikhuna,-34.5875653,-58.4220456,PALERMO,14.0,mikhuna,Herencia asiática
node,11547334969,amenity,cafe,Katsu,-34.5825655,-58.4274884,PALERMO,14.0,katsu,Herencia asiática
node,11633448405,amenity,restaurant,Liangliang Barbecue,-34.556088,-58.4498969,BELGRANO,13.0,liangliang barbecue,Herencia asiática
node,11649862967,amenity,restaurant,Fa Song Song,-34.5965017,-58.3783831,RETIRO,1.0,fa song song,Herencia asiática
node,11683827714,amenity,restaurant,Burma,-34.5662619,-58.4798742,VILLA URQUIZA,12.0,burma,Herencia asiática
node,11721707837,amenity,cafe,Toki,-34.5963924,-58.3761884,RETIRO,1.0,toki,Herencia asiática
node,11784041449,amenity,restaurant,Fabric Sushi,-34.6249508,-58.4415374,CABALLITO,6.0,fabric sushi,Herencia asiática
node,11870969533,amenity,restaurant,Jiro Sushi caballito,-34.6242726,-58.4271804,BOEDO,5.0,jiro sushi caballito,Herencia asiática
node,11999269393,amenity,restaurant,Asia Box,-34.6234443,-58.4546818,CABALLITO,6.0,asia box,Herencia asiática
node,12038360863,amenity,restaurant,Kanji,-34.5909819,-58.425391,PALERMO,14.0,kanji,Herencia asiática
node,12111681212,amenity,cafe,Taré,-34.5599626,-58.4463636,BELGRANO,13.0,tare,Herencia asiática
node,12117992901,amenity,bar,Kowloon,-34.600182,-58.4167964,ALMAGRO,5.0,kowloon,Herencia asiática
node,12140472840,amenity,restaurant,KOI Dumplings,-34.573655,-58.4742424,VILLA URQUIZA,12.0,koi dumplings,Herencia asiática
node,12168414401,amenity,restaurant,Suship,-34.5939651,-58.3998472,RECOLETA,2.0,suship,Herencia asiática
node,12247200501,amenity,restaurant,Sushiclub,-34.5594949,-58.4544909,BELGRANO,13.0,sushiclub,Herencia asiática
node,12249344802,amenity,restaurant,Shangai Express,-34.6068933,-58.4614588,CABALLITO,6.0,shangai express,Herencia asiática
node,12387263402,amenity,restaurant,Bao Kitchen,-34.5836666,-58.4375856,PALERMO,14.0,bao kitchen,Herencia asiática
node,12392925301,amenity,bar,Koko Bao Bar,-34.5825874,-58.4421248,PALERMO,14.0,koko bao bar,Herencia asiática
node,12400360565,amenity,restaurant,Bharat,-34.6099435,-58.3634439,PUERTO MADERO,1.0,bharat,Herencia asiática
node,12457315702,amenity,restaurant,China,-34.6026814,-58.3670173,PUERTO MADERO,1.0,china,Herencia asiática
node,12650536601,amenity,restaurant,Tori Tori,-34.5964079,-58.4046896,RECOLETA,2.0,tori tori,Herencia asiática
node,12860008215,amenity,restaurant,Kuro Kuma,-34.556172,-58.4535554,BELGRANO,13.0,kuro kuma,Herencia asiática
node,12885406010,amenity,restaurant,Mahjong,-34.5563523,-58.4532304,BELGRANO,13.0,mahjong,Herencia asiática
node,12978180096,amenity,cafe,Ginko,-34.6014426,-58.3780973,SAN NICOLAS,1.0,ginko,Herencia asiática
node,13076662884,amenity,cafe,Kaido,-34.6073752,-58.4498517,CABALLITO,6.0,kaido,Herencia asiática
node,13091747240,amenity,restaurant,Okaeri,-34.5566689,-58.4527774,BELGRANO,13.0,okaeri,Herencia asiática
node,13092960653,amenity,restaurant,Baos,-34.5566341,-58.4526055,BELGRANO,13.0,baos,Herencia asiática
node,13153979107,amenity,restaurant,Yuki,-34.5556507,-58.4509034,BELGRANO,13.0,yuki,Herencia asiática
node,13188031801,amenity,restaurant,Shanghai Ting's,-34.5883388,-58.404279,RECOLETA,2.0,shanghai ting's,Herencia asiática
node,13251042219,amenity,restaurant,Takumi,-34.5570874,-58.4520219,BELGRANO,13.0,takumi,Herencia asiática
node,13288427601,amenity,restaurant,Sombrero Chino,-34.6359681,-58.4694819,FLORES,7.0,sombrero chino,Herencia asiática
node,4497466533,shop,deli,Umai Gourmet,-34.5848713,-58.418803,PALERMO,14.0,umai gourmet,Herencia asiática
node,4553018827,shop,books,Bushido Libros,-34.5808215,-58.421963,PALERMO,14.0,bushido libros,Herencia asiática
node,12459865748,shop,bakery,Kumo,-34.5579594,-58.4496614,BELGRANO,13.0,kumo,Herencia asiática
node,247463215,amenity,restaurant,Restaurant Museo Evita,-34.5805799,-58.4149412,PALERMO,14.0,restaurant museo evita,Folklore y cultura local argentina
node,331521783,amenity,restaurant,El Argentino,-34.6381513,-58.5033989,VILLA LURO,10.0,el argentino,Folklore y cultura local argentina
node,724705239,amenity,restaurant,Gourmet Porteño,-34.6213018,-58.3649101,PUERTO MADERO,1.0,gourmet porteno,Folklore y cultura local argentina
node,1109818967,amenity,theatre,Teatro del Picadero,-34.6039917,-58.3934529,BALVANERA,3.0,teatro del picadero,Folklore y cultura local argentina
node,1134640853,amenity,restaurant,Parrilla Peña,-34.601173,-58.3915008,SAN NICOLAS,1.0,parrilla pena,Folklore y cultura local argentina
node,1164396117,amenity,restaurant,Las Cholas,-34.5712195,-58.4305437,PALERMO,14.0,las cholas,Folklore y cultura local argentina
node,1178026351,amenity,theatre,Regio,-34.5842642,-58.445664,CHACARITA,15.0,regio,Folklore y cultura local argentina
node,1186333779,amenity,restaurant,Aires Criollos,-34.5957052,-58.3927608,RECOLETA,2.0,aires criollos,Folklore y cultura local argentina
node,1487968696,amenity,restaurant,Pampa Mía,-34.5916706,-58.5036322,VILLA PUEYRREDON,12.0,pampa mia,Folklore y cultura local argentina
node,1490044724,amenity,restaurant,La Cholita,-34.5954311,-58.3918532,RECOLETA,2.0,la cholita,Folklore y cultura local argentina
node,1678512609,amenity,theatre,Teatro Paseo La Plaza,-34.6050347,-58.3901408,SAN NICOLAS,1.0,teatro paseo la plaza,Folklore y cultura local argentina
node,2075595299,amenity,bar,Patagonia,-34.6204195,-58.3722558,SAN TELMO,1.0,patagonia,Folklore y cultura local argentina
node,2094166779,amenity,restaurant,Almacén de Pizzas,-34.5507318,-58.4531414,BELGRANO,13.0,almacen de pizzas,Folklore y cultura local argentina
node,2151939870,amenity,restaurant,Parrilla Amiga,-34.5524412,-58.4546835,BELGRANO,13.0,parrilla amiga,Folklore y cultura local argentina
node,2253881826,amenity,pub,Maldita Birra,-34.5514075,-58.4544966,BELGRANO,13.0,maldita birra,Folklore y cultura local argentina
node,2261737135,amenity,restaurant,Dragón Porteño,-34.5577846,-58.4501839,BELGRANO,13.0,dragon porteno,Folklore y cultura local argentina
node,2266519439,amenity,restaurant,La Querencia,-34.5928733,-58.3972068,RECOLETA,2.0,la querencia,Folklore y cultura local argentina
node,2276921299,amenity,restaurant,La Estancia,-34.5830529,-58.4193008,PALERMO,14.0,la estancia,Folklore y cultura local argentina
node,2294951563,amenity,restaurant,Rincón norteño,-34.5850694,-58.499915,VILLA PUEYRREDON,12.0,rincon norteno,Folklore y cultura local argentina
node,2299878039,amenity,pub,La Birreria,-34.5979973,-58.4384314,VILLA CRESPO,15.0,la birreria,Folklore y cultura local argentina
node,2364659493,amenity,restaurant,Club de la Birra,-34.5879376,-58.3908991,RECOLETA,2.0,club de la birra,Folklore y cultura local argentina
node,2452509564,amenity,restaurant,Parrilla Aires de Campo,-34.5618893,-58.4730612,COGHLAN,12.0,parrilla aires de campo,Folklore y cultura local argentina
node,2472971039,amenity,restaurant,Los Gauchos,-34.6160997,-58.3713568,SAN TELMO,1.0,los gauchos,Folklore y cultura local argentina
node,2511119783,amenity,restaurant,Club Milanesa,-34.5524675,-58.4498875,BELGRANO,13.0,club milanesa,Folklore y cultura local argentina
node,2550089779,amenity,bar,Casona cultural Humahuaca,-34.6029403,-58.41456,ALMAGRO,5.0,casona cultural humahuaca,Folklore y cultura local argentina
node,2567416378,amenity,cafe,Fileteados Porteños Club de Café,-34.6196227,-58.3716368,SAN TELMO,1.0,fileteados portenos club de cafe,Folklore y cultura local argentina
node,2582833783,amenity,restaurant,El Gaucho,-34.6025756,-58.3790645,SAN NICOLAS,1.0,el gaucho,Folklore y cultura local argentina
node,2596173916,amenity,restaurant,Amores Porteños,-34.5753768,-58.4402614,PALERMO,14.0,amores portenos,Folklore y cultura local argentina
node,2665368703,amenity,restaurant,Club de la Milanesa,-34.587845,-58.3953705,RECOLETA,2.0,club de la milanesa,Folklore y cultura local argentina
node,2666926105,amenity,restaurant,Che Taco,-34.6180233,-58.37027,SAN TELMO,1.0,che taco,Folklore y cultura local argentina
node,2703556109,amenity,restaurant,Fortín Salteño,-34.5414665,-58.4740832,SAAVEDRA,12.0,fortin salteno,Folklore y cultura local argentina
node,2723559806,amenity,restaurant,Bar Los Laureles,-34.6495516,-58.3794547,BARRACAS,4.0,bar los laureles,Folklore y cultura local argentina
node,2728140180,amenity,restaurant,Los Laurelitos,-34.6507841,-58.3809382,BARRACAS,4.0,los laurelitos,Folklore y cultura local argentina
node,2753918554,amenity,restaurant,Sabores de Patagonia,-34.6195033,-58.3651069,PUERTO MADERO,1.0,sabores de patagonia,Folklore y cultura local argentina
node,2756476796,amenity,restaurant,La Entrerriana,-34.5979931,-58.4165015,ALMAGRO,5.0,la entrerriana,Folklore y cultura local argentina
node,2791688633,amenity,cafe,Almacen de Pizzas,-34.5794421,-58.4119747,PALERMO,14.0,almacen de pizzas,Folklore y cultura local argentina
node,2797765652,amenity,restaurant,Fiera,-34.6257152,-58.4312029,CABALLITO,6.0,fiera,Folklore y cultura local argentina
node,2817114901,amenity,restaurant,Zapi,-34.5965464,-58.4168378,PALERMO,14.0,zapi,Folklore y cultura local argentina
node,2822012002,amenity,restaurant,Buenos Aires Grill,-34.5959797,-58.3944191,RECOLETA,2.0,buenos aires grill,Folklore y cultura local argentina
node,2824810082,amenity,cafe,Los Corrales,-34.6409065,-58.4047788,PARQUE PATRICIOS,4.0,los corrales,Folklore y cultura local argentina
node,2896380230,amenity,restaurant,Rincón Norteño,-34.5541682,-58.4484346,BELGRANO,13.0,rincon norteno,Folklore y cultura local argentina
node,2924015902,amenity,cafe,Tobas Café,-34.6072749,-58.3753024,SAN NICOLAS,1.0,tobas cafe,Folklore y cultura local argentina
node,2998119689,amenity,theatre,Teatro Colonial,-34.6125849,-58.3696706,MONSERRAT,1.0,teatro colonial,Folklore y cultura local argentina
node,3017287754,amenity,restaurant,Patagones,-34.6383342,-58.4048298,PARQUE PATRICIOS,4.0,patagones,Folklore y cultura local argentina
node,3019249333,amenity,bar,El Bondi,-34.6380917,-58.5253461,LINIERS,9.0,el bondi,Folklore y cultura local argentina
node,3086708139,amenity,restaurant,La Parri,-34.5642105,-58.4798251,VILLA URQUIZA,12.0,la parri,Folklore y cultura local argentina
node,3179550394,amenity,restaurant,Brasas Argentinas,-34.6105485,-58.3660205,PUERTO MADERO,1.0,brasas argentinas,Folklore y cultura local argentina
node,3257422362,amenity,restaurant,Almacén de Pizzas,-34.5817127,-58.4336205,PALERMO,14.0,almacen de pizzas,Folklore y cultura local argentina
node,3257422565,amenity,restaurant,La Pascana,-34.580351,-58.4300018,PALERMO,14.0,la pascana,Folklore y cultura local argentina
node,3275071262,amenity,theatre,Chacarerean Teatre,-34.581832,-58.4330597,PALERMO,14.0,chacarerean teatre,Folklore y cultura local argentina
node,3331920777,amenity,restaurant,El Horno del Norte,-34.5770882,-58.4358528,PALERMO,14.0,el horno del norte,Folklore y cultura local argentina
node,3345982458,amenity,restaurant,La muzzicata,-34.6276325,-58.4297089,PARQUE CHACABUCO,7.0,la muzzicata,Folklore y cultura local argentina
node,3346059172,amenity,restaurant,Pucará,-34.6221774,-58.4293181,CABALLITO,6.0,pucara,Folklore y cultura local argentina
node,3416796208,amenity,restaurant,Minga,-34.5892641,-58.4255509,PALERMO,14.0,minga,Folklore y cultura local argentina
node,3430950457,amenity,restaurant,El Sanjuanino,-34.5872658,-58.3873858,RECOLETA,2.0,el sanjuanino,Folklore y cultura local argentina
node,3482789383,amenity,cafe,Erre,-34.5851815,-58.4246854,PALERMO,14.0,erre,Folklore y cultura local argentina
node,3505718818,amenity,restaurant,Punto Criollo,-34.6006558,-58.441609,VILLA CRESPO,15.0,punto criollo,Folklore y cultura local argentina
node,3605864174,amenity,restaurant,Telmo Deli,-34.6168827,-58.3758635,SAN TELMO,1.0,telmo deli,Folklore y cultura local argentina
node,3611215091,amenity,restaurant,Pizzeria El Huracan,-34.6363934,-58.4023329,PARQUE PATRICIOS,4.0,pizzeria el huracan,Folklore y cultura local argentina
node,3677081025,amenity,restaurant,El Bagual,-34.5695226,-58.4320909,PALERMO,14.0,el bagual,Folklore y cultura local argentina
node,3767790054,amenity,cafe,Hora Libre,-34.5872419,-58.4159484,PALERMO,14.0,hora libre,Folklore y cultura local argentina
node,3779075013,amenity,theatre,UOCRA Cultura,-34.6124854,-58.4254312,ALMAGRO,5.0,uocra cultura,Folklore y cultura local argentina
node,3800000759,amenity,restaurant,Comidas tradicionales,-34.6050052,-58.4934511,VILLA DEL PARQUE,11.0,comidas tradicionales,Folklore y cultura local argentina
node,4228636828,amenity,cafe,Cabaña Tuyu,-34.5648426,-58.452089,BELGRANO,13.0,cabana tuyu,Folklore y cultura local argentina
node,4232934290,amenity,restaurant,Campo Porteño,-34.5659589,-58.4635166,BELGRANO,13.0,campo porteno,Folklore y cultura local argentina
node,4250864090,amenity,restaurant,Los Muchachos de Punto y Banca,-34.5918975,-58.4135823,PALERMO,14.0,los muchachos de punto y banca,Folklore y cultura local argentina
node,4294055989,amenity,restaurant,Club Milanesa,-34.6174611,-58.434973,CABALLITO,6.0,club milanesa,Folklore y cultura local argentina
node,4315225513,amenity,restaurant,Almacén de Pizzas,-34.5713682,-58.4586168,COLEGIALES,13.0,almacen de pizzas,Folklore y cultura local argentina
node,4319023513,amenity,bar,Nativo,-34.585752,-58.4383537,PALERMO,14.0,nativo,Folklore y cultura local argentina
node,4319023517,amenity,restaurant,Sudestada,-34.5803377,-58.4321742,PALERMO,14.0,sudestada,Folklore y cultura local argentina
node,4319023520,amenity,restaurant,The Argentine Experience,-34.5806233,-58.4325176,PALERMO,14.0,the argentine experience,Folklore y cultura local argentina
node,4327965344,amenity,restaurant,Patagonia Sur,-34.6402121,-58.3619529,BOCA,4.0,patagonia sur,Folklore y cultura local argentina
node,4361717489,amenity,bar,Amores Porteños,-34.5745092,-58.4395593,PALERMO,14.0,amores portenos,Folklore y cultura local argentina
node,4419037771,amenity,theatre,Circo Criollo,-34.616786,-58.3886878,MONSERRAT,1.0,circo criollo,Folklore y cultura local argentina
node,4427186389,amenity,restaurant,Club de la Milanesa,-34.584145,-58.4384199,PALERMO,14.0,club de la milanesa,Folklore y cultura local argentina
node,4551616521,amenity,restaurant,Campo Porteño,-34.5702739,-58.4019521,PALERMO,14.0,campo porteno,Folklore y cultura local argentina
node,4564039881,amenity,restaurant,Gauchito Grill Express,-34.6281678,-58.3813197,CONSTITUCION,1.0,gauchito grill express,Folklore y cultura local argentina
node,4565393418,amenity,restaurant,Parrilla al Carbon,-34.6288142,-58.4034419,SAN CRISTOBAL,3.0,parrilla al carbon,Folklore y cultura local argentina
node,4565922784,amenity,restaurant,A Lo Más Pancho,-34.6255956,-58.3824258,CONSTITUCION,1.0,a lo mas pancho,Folklore y cultura local argentina
node,4569623148,amenity,restaurant,Bar Argerich,-34.6279379,-58.3665539,BOCA,4.0,bar argerich,Folklore y cultura local argentina
node,4585743179,amenity,restaurant,Bombonera Sandwichería,-34.6604529,-58.4415173,VILLA SOLDATI,8.0,bombonera sandwicheria,Folklore y cultura local argentina
node,4585797858,amenity,restaurant,La Recova de Soldati,-34.6593905,-58.4427971,VILLA SOLDATI,8.0,la recova de soldati,Folklore y cultura local argentina
node,4589397571,amenity,restaurant,Pizzas and Empanadas,-34.6409487,-58.4207267,NUEVA POMPEYA,4.0,pizzas and empanadas,Folklore y cultura local argentina
node,4589931590,amenity,restaurant,Restaurant Peña Criolla,-34.6451787,-58.4159792,NUEVA POMPEYA,4.0,restaurant pena criolla,Folklore y cultura local argentina
node,4589936879,amenity,cafe,Saujil,-34.6392611,-58.4171797,NUEVA POMPEYA,4.0,saujil,Folklore y cultura local argentina
node,4598961620,amenity,restaurant,Rey de Copas,-34.6304777,-58.4176325,BOEDO,5.0,rey de copas,Folklore y cultura local argentina
node,4602555967,amenity,restaurant,Parrilla El Estádio,-34.6417366,-58.3949353,PARQUE PATRICIOS,4.0,parrilla el estadio,Folklore y cultura local argentina
